	"METEOROLOGICAL OBSERVATIONS, BY THE UNITED STATES EXPLORING EXPEDITION"														
	U.S. SHIP VINCENNES 														

Pg. 1															

															
YEAR	MONTH	DAY	HOUR	LAT	LONG	THERMOMETERS					WIND				
				North	West	Air	Water	Masthead	Barom	Hygrom	Direct	Force	 Clouds	Weather	Remarks
			2400			47.0	49.0												
			Mean.			49.54	49.92	45.00	30.105										
						49.54	49.92	45.00	30.105										
																			
YEAR	MONTH	DAY	HOUR	BAR.	THERMOMETERS							HYGROM	WIND		CLOUD	WEATHER		REMARKS	
					ATT.	BLACK	BLACK	WHITE	NO	WATER	MAST-		DIR	FORCE					
						BULB	WOOL	WOOL	WOOL		HEAD								
		21	100							50.0			S. E.	2	Cum. st.	b. c.			
			200							49.0									
			300							49.0	45.0								
			400							49.0									
			500							48.0				4	Cir. stra.				
			600							49.0									
			700							49.0									
			800							49.0									
			900							50.0	49.0					
			1000							50.0				3		
			1100							50.0						
			1200							50.0			N. N. W.	2	Clear.	b.
			1300	30.256	67.0	63.0	67.0		60.0	50.0						
			1400	30.256	68.0	64.0	73.0		62.0	50.0						
			1500	30.258	66.0	64.0	72.0		62.0	50.0	68.0		North.			
			1600	30.254	64.0	63.0	70.0		61.0	50.0						
			1700	30.256	62.0	60.0	64.0		59.0	50.0						
			1800	30.256	62.0	54.0	56.0		54.0	50.0			Calm.	0		
			1900	30.256	62.0	52.0	54.0		52.0	50.0						b.w.
			2000	30.256	54.0	52.0	52.0		52.0	50.0						
			2100							50.0	48.0					
			2200							50.0						
			2300							50.0						
			2400							50.0						
			Mean.	30.256	63.12	59.00	63.50		57.75	49.66	50.25					
				30.256	63.13	59.00	63.50	#DIV/0!	57.75	49.67	52.50					
		22	100							49.0			Var.	1	Clear.	b. w.
			200							49.0						
			300							49.0	40.0		Calm.	0		
			400	30.242	37.0	40.0	41.0		39.0	49.0						
			500	30.242	39.0	42.0	42.0		40.0	49.0						
			600	30.244	40.0	44.0	44.0		42.0	49.0			N. N. E.	1		b.
			700	30.244	48.0	48.0	48.0		46.0	50.0			Calm.	0		
			800	30.248	52.0	61.0	65.0		54.0	50.0						
			900	30.248	58.0	70.0	70.0		61.0	50.0	53.0		N. N. E.	1		
			1000	30.248	61.0	74.0	75.0		67.0	50.0						
			1100	30.248	65.0	74.0	76.0		67.0	50.0				2		
			1200	30.248	66.0	78.0	82.0		72.0	50.0			North.			
			1300	30.240	70.0	80.0	92.0		73.0	51.0						
			1400	30.240	78.0	82.0	89.0		76.0	51.0				3		
			1500	30.240	82.0	86.0	92.0		78.0	51.0	53.0					
			1600	30.240	85.0	88.0	92.0		78.0	51.0						
			1700	30.240	90.0	78.0	86.0		74.0	51.0				2		
			1800	30.240	86.0	66.0	69.0		66.0	51.0						
			1900	30.240	82.0	64.0	66.0		64.0	51.0						b.w.
			2000	30.240	68.0	60.0	60.0		59.0	51.0						
			2100							51.0			Calm.	0		
			2200							50.0						
			2300							50.0						
			2400							50.0						
			Mean.	30.243	65.12	67.35	69.94		62.12	50.12	48.66					
				30.243	65.12	66.76	69.94	#DIV/0!	62.12	50.13	48.67					
		23	100							50.0			S. W.	1	 Clear.	 b. w.
			200							50.0						
			300							50.0	42.0		N. N. E.			
			400	30.104	40.0	41.0	42.0		40.0	50.0				2		
			500	30.104	41.0	44.0	45.0		41.0	50.0						b.
			600	30.100	44.0	47.0	50.0		48.0	50.0						
			700	30.100	48.0	54.0	57.0		54.0	50.0			Calm.	0		
			800	30.100	50.0	58.0	65.0		55.0	51.0						
			900	30.100	60.0	76.0	76.0		62.0	51.0	50.0					
			1000	30.100	64.0	72.0	82.0		64.0	50.0			N4.			
			1100	30.100	73.0	82.0	86.0		76.0	50.0						
			1200	30.100	77.0	84.0	89.0		78.0	50.0			N. by E.	2		
			1300	30.100	82.0	82.0	84.0		79.0	50.0			North.			
			1400	30.100	82.0	84.0	90.0		82.0	50.0					Cirrus.	
			1500	30.100	83.0	84.0	90.0		84.0	52.0	76.0					
			1600	30.040	84.0	83.0	91.0		80.0	52.0			N. N. E.		Clear.	
			1700	30.040	82.0	80.0	87.0		79.0	51.0						
			1800	30.040	82.0	80.0	87.0		78.0	51.0						
			1900	30.040	74.0	68.0	72.0		68.0	51.0						b.w.
			2000			68.0	72.0		68.0	51.0			Calm.	0		
			2100							50.0	55.0					
			2200							51.0						
			2300							51.0						
			2400							51.0						
			Mean.	30.885	66.62	69.82	74.41		67.41	50.54	55.75					
				30.086	66.63	69.82	74.41	#DIV/0!	66.82	50.54	55.75					
		24	100							51.0			S. E.	1	Clear.	b.w.
			200							51.0						
			300							51.0	54.0					
			400	30.040	50.0	51.0	50.0		49.0	50.0						
			500	30.040	52.0	52.0	52.0		50.0	51.0					Cirrus.	b.c.
			600	30.040	52.0	56.0	55.0		54.0	51.0						
			700	30.040	52.0	56.0	55.0		54.0	51.0						
			800	30.080	58.0	62.0	64.0		60.0	52.0						
			900	30.080	64.0	66.0	67.0		64.0	51.0	59.0				Clear.	 b.
			1000	30.120	68.0	72.0	74.0		69.0	51.0						
			1100	30.120	74.0	74.0	76.0		69.0	51.0			N E	2	Cir. stra.	 b. c.
			1200	30.120	71.0	70.0	74.0		68.0	51.0				1		
			1300	30.120	72.0	86.0	91.0		79.0	51.0					Cirrus.	
			1400	30.140	78.0	78.0	89.0		76.0	51.0				3		
			1500	30.140	76.0	78.0	84.0		76.0	51.0	69.0		ENE		Clear.	
			1600	30.140	80.0	90.0	96.0		82.0	51.0				2		
			1700	30.140	80.0	82.0	91.0		78.0	52.0						
			1800	30.140	76.0	72.0	77.0		68.0	51.0						
			1900	30.140	70.0					51.0			SSE			b. w.
			2000	30.140	65.0											
			2100							51.0				2		
			2200							51.0	58.0		Calm.	0		
			2300							51.0						
			2400							51.0						
			Mean.	30.105	66.93	69.66	73.00		66.33	51.04	60.00					
				30.105	66.94	69.67	73.00	#DIV/0!	66.40	51.04	60.00					
		25	100							51.0			Calm.	0	Clear.	b. w.
			200							51.0						
			300							51.0	48.0					
			400	30.050	48.0					50.0						
			500	30.050	48.0					50.0						
			600	30.050	52.0	54.0	60.0		56.0	50.0						b.
			700	30.050	54.0	56.0	61.0		55.0	50.0					Cirrus.	
			800	30.050	62.0	64.0	70.0		62.0	50.0			Nd.	1	Cir. stra.	c.
			900	30.050	62.0	68.0	75.0		64.0	51.0	63.0					
			1000	30.080	64.0	74.0	80.0		70.0	51.0						
			1100	30.080	71.0	81.0	83.0		74.0	51.0						
			1200	30.080	76.0	82.0	88.0		78.0	51.0						c.m.
			1300	30.080	75.0	74.0	78.0		72.0	51.0			S. W.	2		
			1400	30.080	76.0	69.0	73.0		69.0	52.0					Overcast.	o. m.
			1500	30.080	74.0	69.0	73.0		69.0	51.0	66.0			5		
			1600	30.080	74.0	66.0	81.0		68.0	52.0			S. S. W.	6		
			1700	30.080	70.0					51.0						
			1800	30.080	68.0					51.0				7		
			1900	30.080	64.0					51.0						
			2000	30.080	60.0					51.0				6		
			2100							51.0	52.0		S. W.			r.
			2200							51.0				7		
			2300							51.0				6		
			2400							51.0						
			Mean.	30.069	70.47	68.82	74.73		67.00	50.87	57.25					
				30.069	64.59	68.82	74.73	#DIV/0!	67.00	50.88	57.25					
		26	100							50.0			S. W.	5	Overcast.	r.
			200							50.0						o.
			300							50.0	44.0				Cir. stra.	b. c.
			400	30.260	44.0					50.0						
			500	30.260	46.0					50.0						
			600	30.260	47.0					50.0						
			700	30.260	48.0					50.0			Calm.	0		
			800	30.310	52.0	69.0	72.0	62.0	58.0	50.0						
			900	30.320	58.0	70.0	75.0	64.0	59.0	52.0	51.0					
			1000	30.334	60.0	75.0	75.0	66.0	59.0	52.0			N.E.	3	Clear.	b.
			1100	30.334	63.0	77.0	82.0	74.0	68.0	52.0						
			1200	30.334	66.0	76.0	80.0	76.0	70.0	52.0						
			1300	30.306	68.0	74.0	76.0	72.0	68.0	51.0						
			1400	30.306	71.0	78.0	88.0	86.0	73.0	51.0					Cirrus.	b.c.
			1500	30.304	70.0	82.0	87.0	84.0	72.0	51.0	58.0			4		
			1600	30.304	70.0	80.0	84.0	82.0	71.0	51.0						
			1700	30.284	70.0	74.0	77.0	75.0	68.0	51.0				3		
			1800	30.214	68.0	66.0	70.0	69.0	64.0	51.0			E.N. E.			
			1900	30.214	65.0	60.0	62.0	61.0	60.0	51.0			S.E.	2		
			2000	30.214	72.0	58.0	60.0	60.0	58.0	51.0				3	Clear.	b. w.
			2100							50.0	50.0		S. S. E.	2		
			2200							50.0						
			2300							50.0						
			2400							50.0						
			Mean.	30.283	61.06	72.23	76.00	71.61	65.23	50.66	50.75					
				30.283	61.06	72.23	76.00	71.62	65.23	50.67	50.75					
		27	100							50.0			Calm.		Clear.	 b. w.
			200							50.0						
			300							50.0	46.0					
			400	30.068	40.0	43.0	42.0	43.0	42.0	50.0						
			500	30.068	40.0	64.0	76.0	72.0	63.0	50.0						
			600	30.068	42.0	64.0	76.0	72.0	63.0	50.0						
			700	30.068	46.0	64.0	76.0	72.0	63.0	50.0						b.
			800	30.068	57.0	66.0	76.0	72.0	63.0	52.0						
			900	30.074	60.0	74.0	80.0	76.0	64.0	52.0	57.0					
			1000	30.074	62.0	76.0	81.0	78.0	66.0	52.0						
			1100	30.074	68.0	78.0	83.0	78.0	70.0	52.0					Cirrus.	 b.c.
			1200	30.068	70.0	79.0	82.0	80.0	72.0	52.0			N.N. W.	1		
			1300	30.068	74.0	76.0	82.0	80.0	70.0	51.0						
			1400	30.068	74.0	78.0	84.0	78.0	72.0	51.0				2		
			1500	30.050	76.0	90.0	100.0	96.0	80.0	51.0	67.0					
			1600	30.050	77.0	90.0	101.0	98.0	81.0	51.0				1		
			1700	30.050	76.0	92.0	103.0	96.0	82.0	51.0					Clear.	 b.
			1800	30.014	72.0	78.0	82.0	78.0	72.0	51.0						
			1900	30.014	72.0	72.0	74.0	74.0	70.0	51.0			Calm.	0		b. w.
			2000	30.014	70.0	69.0	70.0	70.0	65.0	51.0						
			2100							51.0	61.0				Cir.stra.	b.c.w.
			2200							51.0						
			2300							51.0						
			2400							51.0						
			Mean.	30.056	63.29	73.70	80.47	77.23	66.35	50.92	57.75					
				30.056	63.29	73.71	80.47	77.24	68.12	50.92	57.75					
		28	100							51.0			Calm.	0	Cir.stra.	b. c. w.
			200							51.0						
			300							51.0	49.0					
			400	30.050	48.0	50.0	50.0	49.0	49.0	51.0						
			500	30.050	50.0	50.0	49.0	49.0	48.0	51.0			N. W.	2		b.c.
			600	30.050	50.0	52.0	56.0	54.0	51.0	51.0						
			700	30.078	53.0	58.0	64.0	61.0	56.0	51.0						
			800	30.090	59.0	64.0	67.0	64.0	59.0	51.0					Stratus.	
			900	30.104	64.0	66.0	70.0	69.0	62.0	51.0	57.0		North.	3		
			1000	30.104	66.0	64.0	66.0	62.0	60.0	51.0						
			1100	30.104	68.0	78.0	80.0	78.0	69.0	51.0						
			1200	30.120	69.0	79.0	81.0	78.0	72.0	51.0					Cir.stra.	
			1300	30.120	76.0	74.0	80.0	78.0	70.0	52.0						
			1400	30.120	78.0	80.0	80.0	78.0	74.0	52.0			N. N. W.			
			1500	30.120	78.0	86.0	96.0	95.0	80.0	52.0	61.0				Clear.	b.
			1600	30.118	78.0	90.0	99.0	98.0	82.0	52.0				2		
			1700	30.118	76.0	89.0	97.0	95.0	80.0	51.0						
			1800	30.118	75.0	82.0	88.0	88.0	74.0	51.0						
			1900	30.118	72.0	66.0	68.0	68.0	66.0	52.0						b. w.
			2000	30.118	68.0	64.0	66.0	66.0	64.0	51.0						
			2100							51.0			Calm.	0		
			2200							51.0						
			2300							51.0						
			2400							51.0						
			Mean.	30.100	66.35	70.12	73.35	72.35	65.64	51.21	55.66					
				30.100	66.35	70.12	73.94	72.35	65.65	51.21	55.67					
		29	100							51.0			Calm.	0	Clear.	b. m.
			200							51.0						
			300							51.0	44.0					
			400	30.080	42.0	49.0	49.0	48.0	48.0	51.0						
			500	30.080	42.0	49.0	49.0	48.0	48.0	51.0						
			600	30.080	45.0	52.0	57.0	50.0	49.0	51.0						b.
			700	30.090	50.0	60.0	62.0	56.0	52.0	51.0						
			800	30.112	55.0	70.0	83.0	79.0	60.0	51.0						
			900	30.114	60.0	74.0	90.0	84.0	65.0	51.0	54.0					
			1000	30.114	65.0	66.0	78.0	79.0	61.0	53.0						
			1100	30.108	70.0	82.0	93.0	89.0	72.0	53.0					Stratus.	c.
			1200	30.108	72.0	75.0	84.0	83.0	70.0	52.0						
			1300	30.090	76.0	80.0	90.0	88.0	74.0	51.0			S. W.	4		
			1400	30.096	78.0	69.0	76.0	74.0	69.0	51.0						
			1500	30.102	74.0	70.0	76.0	76.0	69.0	51.0	62.0				Overcast.	o.
			1600	30.102	70.0	64.0	68.0	68.0	74.0	51.0						o. d.
			1700	30.070	64.0	60.0	66.0	63.0	60.0	51.0						
			1800	30.070	62.0	56.0	61.0	58.0	59.0	51.0				3		
			1900	30.070	60.0	54.0	58.0	54.0	56.0	53.0			SSW			
			2000	30.070	58.0	54.0	54.0	54.0	55.0	52.0				4		
			2100							53.0	54.0					
			2200							53.0				5	Stratus.	c.
			2300							53.0						
			2400							52.0				4		
			Mean.	30.091	61.29	63.76	70.23	67.82	61.23	51.62	53.50					
				30.092	61.35	63.76	70.24	67.71	61.24	51.63	53.50					
		30	100							51.0			SSW	3	Stratus.	c.
			200							51.0						
			300							51.0	45.0		Calm.	0		
			400	30.194	46.0	49.0	49.0	48.0	47.0	51.0						
			500	30.194	47.0	49.0	49.0	48.0	47.0	52.0						
			600	30.194	47.0	48.0	50.0	50.0	48.0	52.0						
			700	30.194	48.0	50.0	51.0	51.0	49.0	51.0						
			800	30.240	50.0	54.0	55.0	55.0	50.0	51.0						
			900	30.240	53.0	58.0	61.0	58.0	55.0	51.0	51.0					
			1000	30.248	56.0	60.0	64.0	62.0	56.0	51.0						
			1100	30.250	60.0	76.0	85.0	78.0	66.0	51.0			Nd.	2	Cir. stra.	b.c.
			1200	30.250	64.0	71.0	75.0	75.0	64.0	51.0						
			1300	30.234	69.0	76.0	90.0	87.0	71.0	51.0				3		
			1400	30.224	70.0	78.0	89.0	88.0	71.0	51.0			N. N. E.			
			1500	30.208	69.0	79.0	90.0	88.0	71.0	51.0						
			1600	30.178	68.0	70.0	77.0	75.0	66.0	51.0				4	Clear.	
			1700	30.142	66.0	67.0	72.0	70.0	64.0	51.0						
			1800	30.114	65.0	64.0	67.0	66.0	62.0	51.0						b. w.
			1900	30.082	60.0	56.0	56.0	56.0	56.0	51.0						
			2000	30.074	55.0	53.0	55.0	54.0	54.0	51.0				3		
			2100							51.0	48.0					
			2200							51.0						
			2300							51.0						
			2400							51.0						
			Mean.	30.186	58.41	62.23	66.76	65.23	58.65	51.08	48.00					
				30.192	58.41	62.24	66.76	65.24	58.65	51.08	48.00					
		31	100							51.0			NNE	2	Clear.	b.w.
			200							51.0			Calm.	0		
			300							51.0	42.0					
			400	29.948	38.0	38.0	38.0	37.0	37.0	51.0						
			500	29.948	38.0	38.0	38.0	37.0	37.0	51.0						b.
			600	29.948	40.0	55.0	58.0	50.0	46.0	51.0			SW	2		
			700	29.950	46.0	60.0	71.0	63.0	52.0	51.0						
			800	29.960	52.0	68.0	80.0	76.0	59.0	51.0				1		
			900	29.960	58.0	72.0	84.0	81.0	61.0	51.0	55.0					
			1000	29.940	64.0	72.0	80.0	80.0	63.0	51.0			North.		Cir.cum.	b.c.
			1100	29.940	66.0	81.0	94.0	91.0	72.0	51.0						
			1200	29.920	64.0	78.0	85.0	86.0	70.0	51.0						
			1300	29.924	76.0	86.0	97.0	92.0	78.0	52.0			WNW		Clear.	b.
			1400	29.924	74.0	86.0	97.0	92.0	78.0	52.0				2	Cirrus.	b.c.
			1500	29.908	80.0	88.0	100.0	98.0	82.0	52.0	55.0					
			1600	29.924	84.0	88.0	105.0	100.0	84.0	52.0			SW	3	Clear.	b.
			1700	29.924	72.0	80.0	86.0	84.0	72.0	52.0				5		
			1800	29.924	68.0	72.0	79.0	78.0	68.0	52.0						
			1900	29.942	62.0	60.0	66.0	62.0	59.0	52.0						b.w.
			2000	29.942	60.0	56.0	55.0	54.0	54.0	51.0			SSW	4		
			2100							51.0	48.0					
			2200							51.0			SSE	2		
			2300							51.0				3	Cir.stra.	b.c.w.
			2400							51.0			South	1		
			Mean.	29.937	61.29	69.29	77.23	74.17	63.06	51.29	50.00					
				29.937	61.29	69.29	77.24	74.18	63.06	51.29	50.00					
	6	1	100							51.0			SSW	1	Clear.	b.w.
			200							51.0			NE	2		
			300							51.0	41.0					
			400	29.986	37.0	40.0	40.0	40.0	40.0	51.0						
			500	29.986	38.0	41.0	41.0	41.0	41.0	51.0			Calm.	0		
			600	30.004	40.0	42.0	52.0	50.0	46.0	51.0						
			700	30.020	45.0	49.0	52.0	50.0	46.0	51.0					Cir.cum.	b.c.
			800	30.020	51.0	59.0	66.0	62.0	54.0	52.0					Stratus.	
			900	30.032	59.0	59.0	66.0	64.0	56.0	52.0	56.0					
			1000	30.032	59.0	62.0	74.0	70.0	58.0	52.0						
			1100	30.040	59.0	62.0	74.0	73.0	60.0	52.0			Calm.	0		
			1200	30.040	60.0	76.0	84.0	82.0	68.0	52.0						
			1300	30.040	60.0	76.0	90.0	88.0	69.0	53.0			North.	2	Clear.	b.
			1400	30.000	63.0	78.0	90.0	90.0	70.0	55.0						
			1500	30.002	65.0	80.0	91.0	90.0	72.0	54.0	62.0			4		
			1600	29.992	67.0	74.0	88.0	87.0	70.0	54.0			NW			
			1700	29.986	66.0	74.0	82.0	80.0	69.0	52.0			West.	2		
			1800	29.986	66.0	72.0	82.0	81.0	66.0	52.0					Cir.stra.	b.c.
			1900	29.982	58.0	55.0	56.0	56.0	65.0	52.0						
			2000	29.982	57.0	54.0	55.0	55.0	64.0	52.0						
			2100							52.0	52.0					
			2200							52.0			SW			
			2300							51.0						
			2400							51.0						
			Mean.	30.008	55.88	61.94	69.59	68.17	59.65	51.96	52.75					
				30.008	55.88	61.94	69.59	68.18	59.65	51.96	52.75					
		2	100							51.0			S. W.	1	Cir. stra.	b. c.
			200							51.0				2		
			300							51.0	40.0			1		
			400	29.950	44.0	38.0	39.0	39.0	37.0	50.0						
			500	29.950	46.0	38.0	39.0	39.0	37.0	51.0			Calm.	0		
			600	29.934	42.0	50.0	58.0	55.0	50.0	51.0						
			700	29.934	46.0	55.0	56.0	54.0	49.0	51.0						
			800	29.920	53.0	68.0	84.0	76.0	58.0	51.0					Stratus.	
			900	29.924	56.0	70.0	85.0	80.0	62.0	51.0	52.0		South.	1		
			1000	29.862	58.0	70.0	81.0	80.0	64.0	52.0				2		
			1100	29.844	62.0	70.0	79.0	80.0	64.0	52.0						
			1200	29.810	64.0	70.0	76.0	74.0	64.0	52.0				1		
			1300	29.788	65.0	68.0	74.0	72.0	64.0	52.0			Calm.	0		
			1400	29.764	65.0	65.0	70.0	70.0	63.0	52.0			Nd.	1		
			1500	29.740	64.0	65.0	70.0	68.0	64.0	52.0	60.0					
			1600	29.720	65.0	66.0	74.0	70.0	64.0	52.0			N. W.	2		
			1700	29.700	66.0	65.0	69.0	68.0	63.0	52.0				3		
			1800	29.674	64.0	60.0	63.0	62.0	60.0	52.0						
			1900	29.642	60.0	58.0	58.0	58.0	57.0	52.0			West.			
			2000	29.640	58.0	55.0	55.0	55.0	55.0	52.0				2		
			2100							51.0	53.0				Overcast.	 0.
			2200							51.0			Calm.	0		
			2300							51.0						o.r.
			2400							51.0					Cir. stra.	 b. c.
			Mean.	29.812	57.53	60.64	66.47	64.71	57.35	51.42	51.25					
				29.812	57.53	60.65	66.47	64.71	57.35	51.42	51.25					
		3	100							51.0			Calm.	0	Cir. stra.	 b. c.
			200							51.0						
			300							51.0	48.0				Clear.	 b.
			400	29.550	48.0	48.0	48.0	48.0	47.0	51.0						
			500	29.550	48.0	48.0	48.0	48.0	47.0	51.0			"5, 5, V."	3	Cir. cum.	 b. c.
			600	29.492	48.0	48.0	48.0	48.0	47.0	51.0						
			700	29.492	50.0	64.0	64.0	60.0	58.0	50.0				4		
			800	29.472	56.0	60.0	72.0	68.0	58.0	50.0					Overcast.	o.
			900	29.472	58.0	60.0	63.0	62.0	59.0	50.0	58.0			5	Nimbus.	 c. p. q.
			1000	29.472	58.0	61.0	64.0	62.0	60.0	50.0						
			1100	29.484	64.0	61.0				50.0						
			1200	29.548	64.0	62.0				51.0				6		
			1300	29.604	64.0	58.0				51.0			S. W.			c. p. q.
			1400	29.604	64.0	56.0				51.0						
			1500	29.768	60.0	54.0				51.0	52.0					
			1600	29.768	59.0	52.0				51.0				4		c. q.
			1700	29.768	62.0	52.0				51.0						
			1800	29.768	62.0	52.0				51.0				5		
			1900	29.720	55.0	49.0				51.0				4		
			2000	29.734	54.0	49.0				51.0						c.
			2100							51.0	50.0					
			2200							51.0			Calm.	0		c. r.
			2300							51.0						
			2400							51.0						
			Mean.	29.603	57.29	54.94	58.14	56.57	53.71	50.79	52.00					
				29.604	57.29	54.94	58.14	56.57	53.71	50.79	52.00					
		4	100							51.0			Calm.	0	Nimbus.	c.p.
			200							51.0			South.	3		
			300							50.0	47.0				Overcast.	 p.
			400	29.824	44.0	46.0				50.0						
			500	29.830	45.0	47.0				50.0				4		
			600	29.840	45.0	48.0				50.0				3		d.
			700	29.864	47.0	47.0				50.0						
			800	29.864	47.0	48.0				50.0			Var.	1		
			900	29.884	50.0	48.0				51.0	46.0					q.p.
			1000	29.888	52.0	49.0				51.0						
			1100	29.888	56.0	52.0				50.0						
			1200	29.908	62.0	54.0				50.0						
			1300	29.924	60.0	51.0				51.0			S. W.	3		p.
			1400	29.924	60.0	52.0				51.0						
			1500	29.924	64.0	53.0				51.0	50.0					
			1600	29.924	64.0	54.0				52.0			Calm.	0		o.
			1700	29.930	66.0	53.0				52.0					Cir. stra.	c.
			1800	29.912	65.0	56.0				52.0						
			1900	29.912	67.0	52.0				51.0						b. c.
			2000	29.912	66.0	52.0				51.0						
			2100							51.0	48.0				Cirrus.	
			2200							51.0						
			2300							51.0					Clear.	b.
			2400							51.0		Rain .4 in.				
			Mean.	29.891	56.47	50.71				50.79	47.75					
				29.891	56.47	50.71	#DIV/0!	#DIV/0!	#DIV/0!	50.79	47.75					
		5	100							51.0			Calm.	0	Clear.	 b.
			200							51.0						
			300							51.0	40.0					
			400	29.864	38.0	42.0				51.0			N. W.	2		
			500	29.752	39.0	42.0				51.0					Cir. stra.	 b. c.
			600	29.608	42.0	42.0				51.0						
			700	29.590	45.0	44.0				51.0			N. N. W.			c.
			800	29.590	50.0	48.0				51.0				3		
			900	29.546	54.0	50.0				51.0	50.0		N. N. E.		Stratus.	c. p. d.
			1000	29.546	54.0	50.0	51.0	51.0	50.0	51.0						
			1100	29.512	54.0	51.0	51.0	51.0	50.0	51.0					Nimbus.	
			1200	29.512	56.0	51.0	51.0	51.0	50.0	52.0			N. N. W.	1		r. t. I.
			1300	29.512	52.0	52.0	51.0	51.0	50.0	52.0						
			1400	29.482	51.0	52.0	52.0	51.0	50.0	52.0						
			1500	29.482	52.0	52.0	52.0	51.0	50.0	52.0	52.0				Overcast.	o. r. t.l.
			1600	29.518	52.0	53.0	52.0	51.0	50.0	52.0			Var.		Nimbus.	
			1700	29.524	53.0	52.0	52.0	51.0	50.0	52.0						
			1800	29.542	53.0	52.0	50.0	51.0	50.0	52.0			Sd	2		r. t.
			1900	29.554	54.0	50.0	50.0	50.0	50.0	52.0						
			2000	29.554	54.0	50.0	50.0	50.0	50.0	52.0			S. E.			
			2100							51.0	46.0		E. S. E.			r.
			2200							51.0						
			2300							52.0				2		
			2400							52.0						
			Mean.	29.569	50.06	49.00	51.09	50.82	50.00	51.47	47.00					
				29.570	50.18	49.00	51.09	50.82	50.00	51.46	47.00					
		6	100							51.0			Calm.	0	Overcast.	r.
			200							51.0						
			300							51.0	45.0					
			400	29.682	44.0	46.0	46.0	46.0	46.0	51.0						
			500	29.682	46.0	47.0	47.0	47.0	48.0	51.0			South.	3		
			600	29.682	46.0	48.0	48.0	48.0	47.0	51.0						c. p.
			700	29.742	50.0	50.0	50.0	50.0	49.0	51.0				4		
			800	29.762	54.0	51.0	51.0	51.0	51.0	51.0						
			900	29.792	58.0	51.0	50.0	50.0	51.0	51.0	50.0		S. W.			r.
			1000	29.810	58.0	50.0	50.0	50.0	50.0	51.0						
			1100	29.838	58.0	50.0	50.0	50.0	50.0	51.0						
			1200	29.858	58.0	50.0	52.0	51.0	49.0	51.0				3		
			1300	29.892	66.0	55.0	56.0	54.0	54.0	51.0						o.
			1400	29.902	67.0	56.0	58.0	56.0	56.0	51.0			North.	2	Stratus.	c.
			1500	29.904	67.0	57.0	59.0	57.0	55.0	51.0	50.0					
			1600	29.904	70.0	56.0	55.0	54.0	53.0	51.0						
			1700	29.904	72.0	56.0	60.0	58.0	54.0	51.0				1		
			1800	29.930	64.0	56.0	61.0	59.0	54.0	51.0						
			1900	29.936	56.0	54.0	54.0	54.0	54.0	51.0						b.c.
			2000	29.936	55.0	53.0	53.0	53.0	53.0	51.0			S. E.	2	Cirrus.	
			2100							51.0						
			2200							51.0					Clear.	b.
			2300							51.0						
			2400							51.0						
			Mean.	29.833	58.18	52.18	52.94	52.25	51.41	51.00	48.33					
				29.833	58.18	52.12	52.94	52.24	51.41	51.00	48.33					
		7	100							51.0			S E.	1	Clear.	b.
			200							51.0						
			300							51.0	57.0		Calm.		Cur. cum.	b. c.
			400	29.930	46.0	46.0	46.0	46.0	46.0	51.0						
			500	29.930	46.0	48.0	48.0	48.0	48.0	51.0			N. W.			
			600	29.930	49.0	52.0	53.0	52.0	51.0	51.0						
			700	29.930	52.0	60.0	62.0	61.0	60.0	51.0				2		
			800	29.930	57.0	70.0	75.0	72.0	60.0	51.0			N. N. E.			
			900	29.932	60.0	68.0	76.0	72.0	63.0	51.0	54.0					
			1000	29.932	63.0	73.0	80.0	76.0	70.0	51.0					Cirrus.	
			1100	29.892	63.0	86.0	99.0	95.0	77.0	51.0				3		
			1200	29.868	65.0	86.0	104.0	96.0	78.0	51.0					Cir.stra.	
			1300	29.844	67.0	89.0	107.0	100.0	80.0	52.0						
			1400	29.844	71.0	90.0	107.0	99.0	80.0	52.0						
			1500	29.812	71.0	81.0	95.0	89.0	76.0	52.0	64.0				Cir. cum.	
			1600	29.762	70.0	68.0	74.0	72.0	66.0	52.0						
			1700	29.744	67.0	64.0	69.0	68.0	64.0	52.0				2		
			1800	29.740	64.0	63.0	63.0	63.0	61.0	52.0						
			1900	29.704	60.0	60.0	60.0	60.0	59.0	52.0						
			2000	29.704	60.0	60.0	60.0	60.0	59.0	52.0					Stratus.	c.
			2100							52.0			E. N. E.			
			2200							52.0				1		
			2300							52.0						
			2400							52.0						
			Mean.	29.848	60.64	68.47	75.18	71.71	64.58	51.50	58.33					
				29.849	60.65	68.47	75.18	72.29	64.59	51.50	58.33					
		8	100							51.0			East.	2	Stratus.	d.
			200							51.0			SE			
			300							51.0	52.0					
			400	29.682	51.0	54.0	53.0	53.0	54.0	51.0					Overcast.	
			500	29.682	51.0	54.0	54.0	54.0	53.0	51.0						r.
			600	29.682	50.0	55.0	55.0	54.0	54.0	51.0			Calm.	0		
			700	29.682	52.0	56.0	56.0	56.0	55.0	51.0						
			800	29.682	53.0	56.0	56.0	56.0	55.0	51.0						
			900	29.718	56.0	58.0	61.0	60.0	56.0	52.0	55.0					
			1000	29.718	58.0	63.0	69.0	67.0	59.0	52.0			Nd.	1	Cir.stra.	c.
			1100	29.718	63.0	72.0	87.0	83.0	67.0	52.0						
			1200	29.728	66.0	73.0	85.0	84.0	69.0	52.0						
			1300	29.728	69.0	73.0	82.0	80.0	69.0	52.0						
